Parameter,Mean,Median,StdDev,SEM,Frame1,Frame2,Frame3,Frame4,Frame5,Frame6,Frame7,Frame8,Frame9,Frame10,Frame11,Frame12,Frame13,Frame14,Frame15,Frame16,Frame17,Frame18,Frame19,Frame20,Frame21,Frame22,Frame23,Frame24,Frame25,Frame26,Frame27,Frame28,Frame29,Frame30,Frame31,Frame32,Frame33,Frame34,Frame35,Frame36,Frame37,Frame38,Frame39,Frame40,Frame41,Frame42,Frame43,Frame44,Frame45,Frame46,Frame47,Frame48,Frame49,Frame50,Frame51
Ch1-Ch2 Shift,13.901960784313726,14.0,9.838409926447214,1.377652947850751,-11.0,5.0,-5.0,57.0,-2.0,-7.0,1.0,3.0,-1.0,9.0,10.0,10.0,12.0,12.0,14.0,13.0,18.0,19.0,18.0,20.0,20.0,21.0,21.0,22.0,22.0,22.0,22.0,20.0,20.0,20.0,19.0,19.0,19.0,17.0,17.0,16.0,16.0,16.0,15.0,15.0,14.0,14.0,13.0,13.0,12.0,12.0,12.0,11.0,11.0,11.0,12.0
Ch 1 Peak Width,24.646714069452763,22.831447270068278,8.804884955551099,1.2329305045416052,8.151964413869623,8.175699782509481,7.659946927265086,26.195412568289434,24.14308730353975,33.367167710320814,,46.18752205273307,34.426617307970176,38.27796147503709,31.093837078069853,38.224763948459554,37.32658390321015,36.548371739669136,34.94594603664771,45.81800434728045,39.33801538534581,26.606527927410042,28.927519871029034,25.86861194207175,22.521578135136863,23.30981628839767,22.91680204752887,22.433882002105968,22.853459289292097,22.80943525084446,21.29618127232022,20.492432858649515,19.565222713352483,19.76546294976675,18.020963660671434,18.062554554751934,17.477092929624128,16.46380603864271,17.8181491636673,16.36584603249525,17.443438070575972,19.043275939185072,18.801693435229616,18.51802157300505,18.470719228449838,17.42546851931829,18.886129895764984,18.307367524001062,21.337994619510123,23.093879994644894,28.390469842013157,29.020228639841605,26.047573955426596,31.129776572772027,32.96341875492442
Ch 1 Peak Max,1402.5815108348481,1482.7618816368858,431.6362575199743,60.44116549496053,550.4740136406817,550.9268324268339,547.2159414659429,608.8670681170697,676.075207200209,694.5975459725479,,791.3266640766662,824.4211991712014,891.0393680393705,991.6410903910933,1034.521432271435,1091.9507252007281,1200.9893162393196,1248.0805490805524,1187.9557109557143,1269.7514892514928,1352.9329836829875,1365.9795389795427,1425.1163558663598,1552.6548821548863,1540.407407407412,1572.160191660196,1642.8049080549126,1660.0101010101057,1684.3227790727838,1751.6177156177203,1757.892968142973,1822.440235690241,1826.0413105413156,1873.5101010101062,1899.1851851851907,1929.6329966330022,2008.3183113183168,1921.4873089873145,1973.4631572131625,1903.1010748510803,1851.8190235690288,1830.0198782698835,1823.139860139865,1729.7505827505875,1724.9152421652468,1672.5156695156738,1714.3166278166327,1562.1645299145341,1416.0223387723427,1315.9114866614905,1292.788202538206,1280.6100103600138,1159.392514892518,1132.7959077959108
Ch 1 Peak Min,525.5595817145827,527.722367909869,65.98642629189644,9.239947855272481,474.51579901580027,455.8213545713553,450.46302771302896,451.2598420098433,532.9593045843061,571.9172494172503,,569.9263791763804,621.1061253561247,611.6561124061125,655.6501554001572,643.4472934472929,644.768291893292,595.2750582750589,639.9582362082353,573.1464646464652,588.05303030303,605.0419580419596,560.4158896658895,574.8995726495737,569.5593758093773,593.349132349134,585.3510101010105,537.7744755244778,541.5301087801083,567.3848096348097,537.606837606839,509.4463869463864,461.8225848225861,511.80905205905333,560.4535094535111,522.4854312354319,489.18803418803486,513.2187904687919,539.1676379176395,537.9904169904185,518.1787101787115,484.1936026936039,492.2584822584836,481.65902615902746,489.1728179228194,427.28742553742654,460.3449235949249,412.1731416731427,448.85444185444317,461.05270655270783,443.35994560994686,439.4307174307187,458.4328541828555,433.93136493136615,429.23018648018774
Ch 1 Peak Amp,877.0219291202654,951.0139536389563,445.9453503778428,62.444839269898594,75.95821462488146,95.10547785547863,96.75291375291397,157.60722610722644,143.11590261590288,122.68029655529756,,221.4002849002859,203.31507381507663,279.38325563325805,335.990934990936,391.0741388241422,447.1824333074361,605.7142579642607,608.122312872317,614.809246309249,681.6984589484628,747.8910256410279,805.5636493136532,850.2167832167861,983.095506345509,947.0582750582779,986.8091815591855,1105.0304325304348,1118.4799922299974,1116.937969437974,1214.0108780108812,1248.4465811965865,1360.617650867655,1314.2322584822623,1313.056591556595,1376.6997539497588,1440.4449624449674,1495.0995208495249,1382.319671069675,1435.472740222744,1384.9223646723688,1367.6254208754249,1337.7613960114,1341.4808339808376,1240.577764827768,1297.6278166278203,1212.170745920749,1302.14348614349,1113.310088060091,954.9696322196348,872.5515410515436,853.3574851074873,822.1771561771583,725.4611499611518,703.5657213157231
Ch 1 Peak Rel Amp,1.7214560340573066,1.8677065152351064,0.9379551066306603,0.1313399855527282,0.16007520673163558,0.20864638504028357,0.21478547139400567,0.34926047353397904,0.2685306389903999,0.21450707542096603,,0.3884717272084139,0.3273435336006411,0.4567652476065832,0.5124545952191129,0.6077796002978705,0.6935552491179947,1.017536766481451,0.9502531235092047,1.0726913349949436,1.1592465710059792,1.2360977874350356,1.4374389880235492,1.4788961823337974,1.726063248363654,1.596123131264675,1.6858417676410908,2.0548212732720845,2.0654068427507566,1.9685722114359698,2.2581760369995667,2.4505946321059526,2.946191233567215,2.5678175350650583,2.3428465865740313,2.634905533527533,2.944562952844605,2.9131815682037847,2.563803117725013,2.668212471614173,2.6726732254104597,2.8245425244514304,2.7175994812191884,2.785125495681931,2.5360725685773975,3.0368968031196126,2.6331793483344335,3.1592147922537426,2.480336572944333,2.0712808289532556,1.9680432337006488,1.9419613860790896,1.7934516443911233,1.6718338626568194,1.6391338341908486
Ch 2 Peak Width,28.413244535540574,29.248926594242405,5.501014647801593,0.7702961253262928,20.384208962288255,,10.51998428710313,15.799456958988197,,,,8.277588205978821,34.70734247754194,36.84478394701058,33.6645874093939,25.952671880993208,27.078552924066898,25.062041832218085,25.802447163526296,28.018675337165362,28.668591671254234,25.45159384270579,25.92149419912444,26.46617589817474,28.867090983217878,26.008833005928253,32.29554299671048,29.248926594242405,29.58663345541845,31.073064499512867,31.173299829329125,31.15513315179261,31.452104902389223,31.4785576057173,31.789193492090682,26.590891907918788,30.3984902642174,27.70595165850709,30.476411961758565,27.650259991953057,27.973898550668586,29.68508985981005,31.530872323180084,28.29745209922813,27.95698613641013,28.07746151872594,25.98733889874707,29.73265424598531,29.904609786580878,30.189959921755644,32.18529483408128,34.85829406345725,31.843535909561634,35.785933092650765,35.84252863132636
Ch 2 Peak Max,1808.50962985006,1944.332750582756,451.37114925930734,63.20460308126422,578.3858456358472,,589.4091772425122,656.9867909867928,,,,857.0054821721511,898.1750841750866,1123.403910903914,1238.8645428645464,1453.3567081067122,1572.1118881118923,1727.8437580937627,1772.399896399901,1756.3689458689505,1828.8383838383888,1826.2794612794664,1879.930393680399,1863.9762367262417,1873.1156436156489,1947.0986790986844,1853.0260295260346,1942.0356772856826,1992.7885910385967,2012.096542346548,2035.230251230257,2090.5018777518835,2021.7849002849057,2027.1282698782757,2101.467301217307,2067.2927997928055,2013.5882543382595,2029.6329318829373,2198.8807951308013,2192.2687127687186,2233.383967883974,2269.6121471121533,2189.160062160068,2226.4271561771625,2246.607096607103,2172.2397694897754,2197.560217560224,2274.623348873355,2115.254079254085,2074.296749546755,1944.332750582756,1870.179810929816,1835.3733488733542,1669.1965811965856,1660.431753431758
Ch 2 Peak Min,632.788148120596,661.7329707329725,78.02522334225678,10.925716629799956,450.0356772856785,,447.8212034878714,509.51061901061894,,,,655.6676595009945,636.240481740483,661.7329707329725,684.2765475265494,663.8873348873345,650.8807303807314,693.4289044289062,674.6726884226882,678.2134809634822,608.8754856254868,727.0806138306159,704.5749158249155,726.7632090132088,746.5147630147649,742.6353923853922,663.3929681429693,676.2371794871783,719.8140378140397,721.4936544936547,734.6776741776762,651.3613053613094,689.6256798756799,672.8583916083919,653.7373737373771,686.5118492618483,666.0735884485885,592.3169515669531,676.199689199691,639.3693343693362,667.1395363895383,662.1229603729621,630.3023828023847,633.3564491064508,666.8550246050263,502.81280756280876,491.524216524218,518.6017223517238,560.6984589484605,529.4425019425032,559.5338642838658,566.1450401450415,540.3594276094273,560.775770525772,544.8904428904434
Ch 2 Peak Amp,1175.7214817294644,1290.6028878528932,434.2269767685049,60.80393875166307,128.3501683501687,,141.5879737546408,147.47617197617387,,,,201.33782267115657,261.93460243460356,461.67094017094155,554.587995337997,789.4693732193776,921.2311577311609,1034.4148536648565,1097.7272079772129,1078.1554649054683,1219.962898212902,1099.1988474488505,1175.3554778554835,1137.213027713033,1126.600880600884,1204.4632867132923,1189.6330613830653,1265.7984977985043,1272.974553224557,1290.6028878528932,1300.5525770525808,1439.140572390574,1332.1592204092258,1354.2698782698837,1447.72992747993,1380.7809505309572,1347.514665889671,1437.3159803159842,1522.6811059311103,1552.8993783993824,1566.2444314944357,1607.4891867391912,1558.857679357683,1593.0707070707117,1579.7520720020766,1669.4269619269667,1706.036001036006,1756.0216265216313,1554.5556203056244,1544.854247604252,1384.7988862988902,1304.0347707847745,1295.013921263927,1108.4208106708136,1115.5413105413145
