File Name,Ch1-Ch2 Pcnt No Shifts,Ch1-Ch2 Mean Shift,Ch1-Ch2 Median Shift,Ch1-Ch2 StdDev Shift,Ch1-Ch2 SEM Shift,Ch 1 Pcnt No Peaks,Ch 1 Mean Peak Width,Ch 1 Mean Peak Max,Ch 1 Mean Peak Min,Ch 1 Mean Peak Amp,Ch 1 Mean Peak Rel Amp,Ch 1 Median Peak Width,Ch 1 Median Peak Max,Ch 1 Median Peak Min,Ch 1 Median Peak Amp,Ch 1 Median Peak Rel Amp,Ch 1 StdDev Peak Width,Ch 1 StdDev Peak Max,Ch 1 StdDev Peak Min,Ch 1 StdDev Peak Amp,Ch 1 StdDev Peak Rel Amp,Ch 1 SEM Peak Width,Ch 1 SEM Peak Max,Ch 1 SEM Peak Min,Ch 1 SEM Peak Amp,Ch 1 SEM Peak Rel Amp,Ch 2 Pcnt No Peaks,Ch 2 Mean Peak Width,Ch 2 Mean Peak Max,Ch 2 Mean Peak Min,Ch 2 Mean Peak Amp,Ch 2 Mean Peak Rel Amp,Ch 2 Median Peak Width,Ch 2 Median Peak Max,Ch 2 Median Peak Min,Ch 2 Median Peak Amp,Ch 2 Median Peak Rel Amp,Ch 2 StdDev Peak Width,Ch 2 StdDev Peak Max,Ch 2 StdDev Peak Min,Ch 2 StdDev Peak Amp,Ch 2 StdDev Peak Rel Amp,Ch 2 SEM Peak Width,Ch 2 SEM Peak Max,Ch 2 SEM Peak Min,Ch 2 SEM Peak Amp,Ch 2 SEM Peak Rel Amp
FL.tif,0.0,12.901960784313726,15.0,7.703462175454502,1.0787004662352024,0.0,28.32320118046197,1277.5199505343935,499.5509172051333,777.96903332926,1.5775590577943792,29.071441888837597,1354.854713080245,493.81637923071753,836.3090724349535,1.832461784470712,9.310828101830218,331.9158042905599,57.29362279931614,329.9499688801851,0.7054826089179342,1.3037767156801172,46.477509032220965,8.02271189476955,46.20223701485848,0.09878732468959045,0.0,31.351453565285848,1646.1243641389249,558.2964440182037,1087.827920120721,1.98935991912349,34.482854334937784,1800.1175655153024,568.9351740916459,1242.6232042045046,2.0650934171844213,10.870516906892954,438.1523486781305,93.8570319110934,420.93297383625185,0.8816607952164381,1.5221768327811966,61.35360076240824,13.142613253108546,58.94240599735868,0.12345720524098759
