Parameter,Mean,Median,StdDev,SEM,Frame1,Frame2,Frame3,Frame4,Frame5,Frame6,Frame7,Frame8,Frame9,Frame10,Frame11,Frame12,Frame13,Frame14,Frame15,Frame16,Frame17,Frame18,Frame19,Frame20,Frame21,Frame22,Frame23,Frame24,Frame25,Frame26,Frame27,Frame28,Frame29,Frame30,Frame31,Frame32,Frame33,Frame34,Frame35,Frame36,Frame37,Frame38,Frame39,Frame40,Frame41,Frame42,Frame43,Frame44,Frame45,Frame46,Frame47,Frame48,Frame49,Frame50,Frame51
Ch1-Ch2 Shift,0.7058823529411765,4.0,14.942102796666845,2.0923128959671806,0.0,0.0,0.0,-1.0,-51.0,-58.0,0.0,-26.0,-57.0,1.0,2.0,2.0,2.0,3.0,3.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,10.0,10.0,10.0,9.0,9.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0
Ch 1 Peak Width,35.27477140041737,36.28059960555342,8.880010637298694,1.2434502041366235,8.48186210045984,,18.030709572458875,32.473669515975374,31.830644745507527,,16.40912022106565,16.172843193729435,31.446220155674816,37.49475850851687,38.04604565703012,41.98478115750811,41.29322267656073,43.30477387227199,39.60625039643726,43.4801094683576,42.91381097466048,45.710550343047196,46.395359768374604,46.59498497743992,47.146696614428144,48.74027091719145,52.74363083502493,44.784835128092375,43.00055214997948,40.36797931399085,40.41056930991894,38.61455450601371,36.961590128666344,36.1890591108714,32.81596240356049,29.223842484348467,24.420493244975077,26.40281903228808,27.092548762409322,28.517503675753346,29.71853060557831,30.344699617250768,31.133237565476236,32.39980451768945,31.85459941138653,31.0110571621083,30.141853232601775,30.6860192068697,33.10667375153737,35.093883404952805,36.28059960555342,38.61825180031943,38.822196177207246,39.955372795533734,40.194394843797355
Ch 1 Peak Max,1306.9873616504558,1338.131509419104,313.7993535442602,43.940698514889185,592.237527235782,,531.2166786205277,631.407574263347,741.4830370678314,,755.9236800495584,828.0050308083571,874.967644437929,923.2213141365289,980.1839542547639,1035.6364940420942,1114.0580916752306,1184.442418401341,1257.7203836373487,1273.3531699458345,1271.9884346422878,1258.943266717749,1236.3143158318053,1251.8427829940138,1274.3233348819083,1318.1965614998908,1338.131509419104,1376.261303187884,1438.9031465814764,1500.6065672866455,1482.0525596198754,1484.5671066501568,1533.5520590520673,1585.8163819475094,1631.9024449715098,1651.83765234378,1669.1270416646385,1654.8152245967021,1657.470922240162,1675.3200991898636,1666.601410147748,1658.9773168750535,1665.7329277172025,1619.62597125098,1578.21234330938,1570.2417647426475,1576.9850590357669,1547.0605164066787,1467.0207114175728,1410.7076500616788,1375.4297744796072,1293.4426574785036,1246.6648389489364,1186.6220156106585,1163.2260494944126
Ch 1 Peak Min,581.5310768603431,594.3614296542626,41.105865063211674,5.755972418475807,498.50178696594804,,475.02982759276586,496.8912864524752,541.7798384599093,,604.2611075792927,632.6459280812431,629.5297956705303,627.532232627513,624.169284969111,616.622536554356,608.838439532496,602.7247542667131,631.438576866025,625.2264780673881,634.4563731722831,617.8946016105114,628.2180247879558,613.1203378255394,636.5945718277454,614.025052162291,594.3614296542626,588.1526215625871,572.9685172054062,584.3601113338882,592.9113200319504,606.4879062274173,600.096660356932,584.7335715954605,596.087299840799,602.6911618878432,595.8406924272342,587.6042457930603,577.6994840823545,590.8850127145615,599.6779250275788,606.1101989502372,595.0718189153536,576.2561182019256,545.7437622594996,533.167737759524,528.912888975829,542.86176857331,549.790811558297,533.0525276976356,524.0061134475499,523.3597730940417,538.0756577338775,534.7513794480607,529.8034147282428
Ch 1 Peak Amp,725.4562847901125,770.082884384462,309.37061308363013,43.32055080845425,93.73574026983391,,56.186851027761804,134.5162878108718,199.7031986079221,,151.66257247026567,195.35910272711396,245.4378487673987,295.68908150901586,356.0146692856529,419.01395748773825,505.2196521427346,581.7176641346279,626.2818067713238,648.1266918784463,637.5320614700047,641.0486651072378,608.0962910438495,638.7224451684743,637.7287630541629,704.1715093375998,743.7700797648415,788.108681625297,865.9346293760702,916.2464559527573,889.141239587925,878.0792004227395,933.4553986951353,1001.0828103520489,1035.8151451307108,1049.1464904559368,1073.2863492374042,1067.2109788036419,1079.7714381578076,1084.4350864753021,1066.9234851201693,1052.8671179248163,1070.661108801849,1043.3698530490544,1032.4685810498804,1037.0740269831235,1048.072170059938,1004.1987478333688,917.2298998592757,877.6551223640432,851.4236610320573,770.082884384462,708.5891812150589,651.8706361625979,633.4226347661697
Ch 1 Peak Rel Amp,1.2502720789740114,1.3399730830604348,0.547730979363286,0.07669767818075661,0.18803491325546015,,0.11828067999959307,0.2707157309423608,0.36860581444966367,,0.2509884726452697,0.30879690211493205,0.389874872413268,0.471193456104954,0.5703815901534972,0.6795307220348435,0.8298090582629338,0.9651464619905268,0.9918332989404997,1.0366270697329456,1.004847753805897,1.0374725130084912,0.9679701426094898,1.0417570675175023,1.00178165393896,1.1468123439880145,1.2513767594197511,1.3399730830604348,1.5113127569374587,1.56794832190255,1.4996192677515614,1.4478099091616223,1.5555084044959098,1.7120323836043292,1.7376903440273812,1.740769662474619,1.8012974992782607,1.8162070584824999,1.8690884584620464,1.8352726218140847,1.7791608471682565,1.7370886016245022,1.7992132626165347,1.810600911804025,1.8918559449497556,1.9451177435099751,1.9815591412215219,1.8498240361860336,1.6683252622202422,1.6464702384112457,1.6248353581799961,1.4714216185012123,1.3168950704800595,1.2190162778736933,1.1955805061979023
Ch 2 Peak Width,36.843511716380114,37.582450849055384,6.885042288250673,0.9640987593928053,,,9.33415761433308,,,,,14.65286193491135,31.614679767364073,39.50279409603253,37.92767998595741,40.283922013170816,38.20952413227177,38.59476635126087,36.61540361416255,37.808929732736296,37.582450849055384,39.55760342693723,35.636268454681364,34.76638713632603,35.16023485085539,39.71468967826752,44.99485423832484,46.84845081519463,47.98229462645203,49.157038258205894,40.60124618363823,40.72342232978722,44.07851072765914,45.386208234264316,41.85856360709459,40.55054413638056,40.86491663350845,37.72491132350281,35.751552727042025,35.98359219570911,36.67843623499479,35.26155010029629,33.84485902337971,33.01819364882701,34.222158484738586,33.5577896445872,32.91065082262227,33.4105458613311,31.25702275727879,31.32093350870784,33.05932717612002,36.26071218768807,37.26096230531442,38.18602125104171,38.24040455508968
Ch 2 Peak Max,1489.287404391783,1507.5755191778003,277.5685237820604,38.86736758050742,,,528.8875895860191,,,,,831.6602604854398,889.5444377883239,959.7411099972342,1067.7419019403344,1152.4752263082746,1243.1966083644475,1321.1968535543783,1376.966384528455,1411.2173150276376,1427.280020484574,1445.2921665552863,1480.1715263175133,1496.435519802661,1503.6339952782344,1492.2847544840633,1463.3401429572841,1446.9932875011625,1473.1899712564127,1503.310904907067,1552.8229049505358,1600.2208060975631,1585.0506259474878,1613.2166263224044,1608.8077649817249,1615.2508435620412,1609.2686181340114,1601.7955801968128,1670.0650466472237,1704.1481184899112,1743.2591134584238,1784.5040337479245,1815.896794056769,1805.5023058720712,1769.568237512303,1750.6851992219222,1775.7538850038948,1760.199268097879,1789.534448166451,1752.8991175879387,1696.1841179411203,1584.0455937807424,1507.5755191778003,1415.4061554218974,1391.7124961285876
Ch 2 Peak Min,618.8593138138323,627.8067597709239,49.6401147993304,6.951006412236642,,,467.7055771540063,,,,,669.1389751468458,674.5755280073499,649.2729520867667,631.7867064947519,615.1732956243479,622.9647456273341,624.339584657767,671.7230365788064,661.6584164669835,668.1479738210512,641.2355392276729,671.4146127765039,647.9079829698278,679.2332795409731,656.4351292646751,620.5719126444659,626.3985769475287,616.1122813666555,650.6144350987012,687.0139615629164,669.0475683747103,661.7459251606987,641.8963362783303,647.0991270287627,655.08188800322,624.4916764470966,627.8067597709239,616.5056386892086,644.251460272443,636.3597812443968,654.4719254133627,625.1606028004662,612.2616135806729,578.8967723224748,557.7268950940311,544.0173595829219,559.4152308453038,569.5554394129599,545.5753425867092,535.9190092153408,540.4424367396425,546.2713417119041,553.3893616096444,547.8551263712985
Ch 2 Peak Amp,870.4280905779509,865.8089433876194,283.74811871461026,39.73268395164841,,,61.18201243201281,,,,,162.521285338594,214.96890978097395,310.4681579104674,435.9551954455825,537.3019306839267,620.2318627371134,696.8572688966113,705.2433479496485,749.5588985606541,759.1320466635227,804.0566273276133,808.7569135410095,848.5275368328332,824.4007157372613,835.8496252193883,842.7682303128182,820.5947105536338,857.0776898897573,852.6964698083658,865.8089433876194,931.1732377228528,923.3047007867891,971.3202900440741,961.7086379529621,960.1689555588212,984.7769416869148,973.9888204258889,1053.559407958015,1059.8966582174683,1106.899332214027,1130.0321083345618,1190.7361912563028,1193.2406922913983,1190.6714651898283,1192.958304127891,1231.7365254209728,1200.7840372525752,1219.9790087534911,1207.3237750012295,1160.2651087257796,1043.6031570410998,961.3041774658961,862.016793812253,843.8573697572891
