File Name,Num Frames,Ch1-Ch2 Pcnt No Shifts,Ch1-Ch2 Mean Shift,Ch1-Ch2 Median Shift,Ch1-Ch2 StdDev Shift,Ch1-Ch2 SEM Shift,Ch 1 Pcnt No Peaks,Ch 1 Mean Peak Width,Ch 1 Mean Peak Max,Ch 1 Mean Peak Min,Ch 1 Mean Peak Amp,Ch 1 Mean Peak Rel Amp,Ch 1 Median Peak Width,Ch 1 Median Peak Max,Ch 1 Median Peak Min,Ch 1 Median Peak Amp,Ch 1 Median Peak Rel Amp,Ch 1 StdDev Peak Width,Ch 1 StdDev Peak Max,Ch 1 StdDev Peak Min,Ch 1 StdDev Peak Amp,Ch 1 StdDev Peak Rel Amp,Ch 1 SEM Peak Width,Ch 1 SEM Peak Max,Ch 1 SEM Peak Min,Ch 1 SEM Peak Amp,Ch 1 SEM Peak Rel Amp,Ch 2 Pcnt No Peaks,Ch 2 Mean Peak Width,Ch 2 Mean Peak Max,Ch 2 Mean Peak Min,Ch 2 Mean Peak Amp,Ch 2 Mean Peak Rel Amp,Ch 2 Median Peak Width,Ch 2 Median Peak Max,Ch 2 Median Peak Min,Ch 2 Median Peak Amp,Ch 2 Median Peak Rel Amp,Ch 2 StdDev Peak Width,Ch 2 StdDev Peak Max,Ch 2 StdDev Peak Min,Ch 2 StdDev Peak Amp,Ch 2 StdDev Peak Rel Amp,Ch 2 SEM Peak Width,Ch 2 SEM Peak Max,Ch 2 SEM Peak Min,Ch 2 SEM Peak Amp,Ch 2 SEM Peak Rel Amp
FL.tif,51,0.0,0.0784313725490196,4.0,15.112445380630668,2.1161656287458217,1.9607843137254901,35.73393790531498,1267.6867220279755,578.5692832167841,689.1174388111915,1.1936947887789082,37.273721719615224,1325.5405011655048,585.0862470862487,771.6879370629399,1.3485411656844175,10.567754471193824,309.49694386161514,44.10923277755806,304.2592210537154,0.5399028642450275,1.4797816118910663,43.338240655695465,6.176528018017004,42.60481276233934,0.07560152281119903,7.8431372549019605,35.33770331467077,1454.8194279125173,612.820976747839,841.9984511646779,1.377840121993779,36.20824124656102,1540.290209790214,635.7660256410275,921.0967365967408,1.4593687430976665,7.511549638282622,321.98776621988947,57.59485890160805,310.1117758535563,0.5451720286628636,1.0518273358674957,45.08730563383779,8.064893386232509,43.424334355029316,0.07633935341057552
