File Name,Num Frames,Ch1-Ch2 Pcnt No Shifts,Ch1-Ch2 Mean Shift,Ch1-Ch2 Median Shift,Ch1-Ch2 StdDev Shift,Ch1-Ch2 SEM Shift,Ch 1 Pcnt No Peaks,Ch 1 Mean Peak Width,Ch 1 Mean Peak Max,Ch 1 Mean Peak Min,Ch 1 Mean Peak Amp,Ch 1 Mean Peak Rel Amp,Ch 1 Median Peak Width,Ch 1 Median Peak Max,Ch 1 Median Peak Min,Ch 1 Median Peak Amp,Ch 1 Median Peak Rel Amp,Ch 1 StdDev Peak Width,Ch 1 StdDev Peak Max,Ch 1 StdDev Peak Min,Ch 1 StdDev Peak Amp,Ch 1 StdDev Peak Rel Amp,Ch 1 SEM Peak Width,Ch 1 SEM Peak Max,Ch 1 SEM Peak Min,Ch 1 SEM Peak Amp,Ch 1 SEM Peak Rel Amp,Ch 2 Pcnt No Peaks,Ch 2 Mean Peak Width,Ch 2 Mean Peak Max,Ch 2 Mean Peak Min,Ch 2 Mean Peak Amp,Ch 2 Mean Peak Rel Amp,Ch 2 Median Peak Width,Ch 2 Median Peak Max,Ch 2 Median Peak Min,Ch 2 Median Peak Amp,Ch 2 Median Peak Rel Amp,Ch 2 StdDev Peak Width,Ch 2 StdDev Peak Max,Ch 2 StdDev Peak Min,Ch 2 StdDev Peak Amp,Ch 2 StdDev Peak Rel Amp,Ch 2 SEM Peak Width,Ch 2 SEM Peak Max,Ch 2 SEM Peak Min,Ch 2 SEM Peak Amp,Ch 2 SEM Peak Rel Amp
FL.tif,51,0.0,13.490196078431373,14.0,8.754545147857025,1.225881521526824,1.9607843137254901,22.330251701252276,1490.9889714452258,481.2238267288277,1009.7651447163978,2.1586881507518134,19.849821333234253,1548.2508741258785,472.40078671328797,1025.8792249417293,2.2169684386628785,8.352721175328856,454.6037291296552,63.92538585536172,463.1213836255179,1.0659722511173675,1.1696149109252028,63.65725480251202,8.951344467706885,64.84996499783084,0.1492659713366154,1.9607843137254901,27.45874638849336,1783.0356080031133,561.149218142969,1221.886389860144,2.23377141716529,29.72125914736118,1923.5492424242477,583.5486596736613,1343.9099650349694,2.1617450997182903,8.101169775509485,518.6122690214826,93.89702229817233,509.8686038303864,1.0762017059650517,1.1343906693975594,72.62024316433585,13.148213027366465,71.39588514148575,0.150698381525983
