Parameter,Mean,Median,StdDev,SEM,Frame1,Frame2,Frame3,Frame4,Frame5,Frame6,Frame7,Frame8,Frame9,Frame10,Frame11,Frame12,Frame13,Frame14,Frame15,Frame16,Frame17,Frame18,Frame19,Frame20,Frame21,Frame22,Frame23,Frame24,Frame25,Frame26,Frame27,Frame28,Frame29,Frame30,Frame31,Frame32,Frame33,Frame34,Frame35,Frame36,Frame37,Frame38,Frame39,Frame40,Frame41,Frame42,Frame43,Frame44,Frame45,Frame46,Frame47,Frame48,Frame49,Frame50,Frame51
Ch1-Ch2 Shift,13.549019607843137,15.0,10.886785883903865,1.5244549452307854,-13.0,-4.0,6.0,-4.0,-18.0,-3.0,-2.0,59.0,1.0,4.0,11.0,10.0,11.0,12.0,13.0,14.0,17.0,19.0,18.0,20.0,20.0,21.0,22.0,22.0,22.0,22.0,21.0,20.0,20.0,19.0,20.0,18.0,18.0,17.0,18.0,17.0,16.0,16.0,15.0,15.0,15.0,14.0,14.0,13.0,13.0,12.0,12.0,12.0,12.0,12.0,12.0
Ch 1 Peak Width,24.656779040054303,22.966137668718503,8.048470450806203,1.1270112879151863,7.570555514910032,6.307668465454626,18.1177088786828,30.06075350902734,37.20438422404773,23.99310186258009,,30.066061558673383,22.9585395811265,37.45131448264004,39.081803298412225,39.783727493695054,40.06259640120642,36.09669953190944,34.86226324817494,41.95214735668881,36.80197169750363,30.62303775530566,24.335316585453427,26.09402438648206,23.118126012790896,24.776325670867635,24.13838330459064,24.725365035580133,22.892260322034552,22.973735756310504,21.19090316080841,20.919230572515886,19.955804365175567,18.83555334223791,19.268438753165924,17.93775713317894,18.958734123399353,16.69866402823989,17.83871925453353,18.643179919865815,18.02034318961463,19.069798690895983,19.679599348147292,18.74217723859822,17.82758912778983,18.534878672184995,18.931581950993856,19.212174056872588,20.779466357242963,22.520343390015768,25.011057918224804,26.886021416403434,25.26948184972794,32.3674932755357,33.69208893319742
Ch 1 Peak Max,1386.5306553570717,1470.805139660917,422.1980135878636,59.119546994327244,554.6678056980389,517.96156381821,525.8006689632592,578.9496425615338,695.8334613241412,732.3359729927369,,767.5068573186331,816.4570897245767,907.6101557080628,919.8557843994959,1024.6248557839524,1073.9187629688854,1174.3678185537226,1243.0422766605816,1214.0079390522349,1268.458893670439,1338.9845460160218,1406.6288882489428,1419.338437268515,1515.259826312865,1522.1229318467163,1499.8778957164818,1540.1739482567075,1638.4104227379376,1687.099866786939,1765.2140095292873,1723.0037648615832,1805.262167276746,1808.089799283865,1817.9606684863197,1848.9755600956164,1866.4907879826396,1939.2752870888175,1925.87171351916,1854.9459426009646,1937.7161339049558,1846.6410715245313,1820.9428914994282,1800.2943208910674,1771.5975662729838,1652.0596947298673,1663.213088689788,1643.9474547942004,1510.415440641556,1441.732383605352,1374.4179895904913,1349.0610099561222,1304.0378069439912,1154.6903448144772,1117.3795568801456
Ch 1 Peak Min,530.8970645112912,530.5505897614026,60.44235942487148,8.46362321343102,489.10156417441,452.36098402590494,454.0720677276646,445.13609044844725,486.5484244452778,573.0764911079594,,605.0759118288289,628.1566666304462,602.4452569143739,607.1796782600982,590.0336718448608,646.2888630945187,603.882103716021,636.4439524420591,588.774830970636,560.9726750198781,589.4718669269984,623.363399097665,592.2166123611373,556.0919192824799,556.8817197813412,571.3684686202178,524.3006599073041,572.7984584051017,565.160700604757,554.4930083514012,526.1470813568721,504.47353442982876,539.2321843743755,550.6696865251647,549.155206508939,523.6824951143162,529.0076463185467,563.5032245230411,532.0935332042586,518.6103975020087,523.5771632106159,518.3128114870567,483.4991526646563,499.38023834061414,451.1878974431447,442.2624312577718,428.98374063992014,469.5437979097678,462.2137921864054,461.51749429022414,434.33019499278475,458.2106850888928,439.8643401621282,459.69845004344097
Ch 1 Peak Amp,855.6335908457805,943.8386670633246,428.78173104493084,60.041451837727124,65.56624152362895,65.6005797923051,71.72860123559462,133.81355211308653,209.28503687886342,159.25948188477741,,162.43094548980423,188.30042309413045,305.16489879368896,312.6761061393977,434.5911839390916,427.62989987436674,570.4857148377016,606.5983242185225,625.2331080815989,707.4862186505609,749.5126790890234,783.2654891512777,827.1218249073777,959.1679070303851,965.2412120653751,928.5094270962641,1015.8732883494034,1065.611964332836,1121.939166182182,1210.7210011778861,1196.856683504711,1300.7886328469172,1268.8576149094895,1267.290981961155,1299.8203535866774,1342.8082928683234,1410.2676407702709,1362.368488996119,1322.852409396706,1419.105736402947,1323.0639083139154,1302.6300800123715,1316.795168226411,1272.2173279323697,1200.8717972867225,1220.9506574320162,1214.9637141542803,1040.8716427317881,979.5185914189466,912.9004953002672,914.7308149633375,845.8271218550984,714.826004652349,657.6811068367047
Ch 1 Peak Rel Amp,1.645227020968499,1.853148024047563,0.8670648826574991,0.12141336867453793,0.13405445070351177,0.14501820914897562,0.15796743806451172,0.3006126777504776,0.4301422558658429,0.27790266108608386,,0.26844721846364733,0.2997666555132023,0.5065437818478208,0.5149647086927971,0.7365531912445835,0.6616699192785357,0.9446971707344647,0.9531056456597352,1.0619222751945065,1.2611776832543422,1.2714986433472064,1.2565150444910227,1.3966542100358943,1.7248369806703723,1.7332966369310445,1.6250624213451896,1.9375777412315465,1.8603610898324041,1.9851684042815385,2.183473881442723,2.2747568615569564,2.5785071843602414,2.3530821261747112,2.3013632545455938,2.3669453338152393,2.5641649384808973,2.6658738310959413,2.417676474077413,2.4861275825520943,2.736361907201158,2.5269702372058864,2.5132121976207427,2.7234694434712057,2.547592456120828,2.661578034543906,2.7606926818533846,2.832190591517302,2.21677221031426,2.1191894486435365,1.9780409336470177,2.1060723511947708,1.8459349582627218,1.6251056050346648,1.4306794090224897
Ch 2 Peak Width,29.00012155894603,29.263136139530424,5.7833043873860435,0.8098245953528487,14.750307990649771,6.719972264928963,,9.733336540571031,,,,,42.69539163377111,28.682118597738892,34.79622656549479,27.14203207774574,28.94176144550201,28.12401286709371,29.408984073127442,29.797263653298643,29.481142211084233,28.813361573946466,27.791899996302575,30.016714196417425,27.44072697154489,27.188873625309853,30.759430934972258,31.134006461560062,27.963587682472323,31.950715372900348,31.48369807887974,32.26574561423983,30.186423465022017,31.87244615574295,28.514249668241042,27.375496039357408,27.15929053109228,28.910456545357547,30.37792294009202,29.033095667947414,29.339524422371603,28.60833066483405,28.297407185789268,29.202436925754476,28.463629832152826,29.32383535330637,27.55792063636227,28.808512596218677,32.82388699520805,30.91076442845825,31.278575075552922,32.37402396239001,32.288184584910326,37.63419374927216,36.58367385653138
Ch 2 Peak Max,1810.831156232998,1949.5175602477573,433.1331563779493,60.65077326082319,551.1760563316539,584.4075150223201,,654.4596505971833,,,,,880.3426526637531,1077.7138128641684,1248.1978965737776,1417.0531536149329,1561.4739872274922,1631.6821544595527,1741.4110494098936,1673.6726396714835,1811.4059791326792,1795.0791781601902,1889.2649325120292,1834.7056763921662,1855.5118930322997,1885.377518837902,1852.5875758964437,1932.806628233212,1969.9770813448076,1969.667986420911,2031.488871742962,2030.1023926431965,2073.624836615524,2036.551352536795,2091.402132616596,2098.6642048058247,2109.960930354299,2008.9486901771393,2181.495943838613,2129.5815554988167,2182.2176199868627,2212.6561546672388,2251.9256930370107,2248.4470800286776,2207.513324325691,2140.0059216877517,2124.21998389249,2193.5293322321413,2041.4678539323172,2050.2748124059426,1966.2284922623026,1877.6676309747509,1861.655575086238,1690.5202559031322,1640.1075270667436
Ch 2 Peak Min,635.1566371657854,657.0088075181342,78.55712805384415,11.000198187223601,466.2959186630541,478.7549984333227,,499.95811410380225,,,,,662.9751682747051,678.1824262890734,648.1132935958123,657.4011959291695,650.2983411305089,691.4088873010787,699.8318843808356,648.1243024652122,659.2902565038348,655.9307513905428,685.7025622008141,713.4252121658883,715.5263949337386,771.6442400515832,677.2093214132844,671.665880760869,713.3804797194953,719.1258948036368,728.1353025427914,674.1978875178213,687.1312706815334,680.5675980110714,707.3864546486959,726.9592978678065,679.3461164148819,585.710809457315,656.5738194508594,656.6164191070989,687.4427482644298,687.3192262337079,649.7163521534185,650.9759836123508,654.7374507129766,493.75751749761116,502.4399018274337,553.7549776046294,490.6991847831018,518.9257324303951,563.7091197673981,537.6294580193212,555.0206782124033,559.1220493440806,565.0844289527304
Ch 2 Peak Amp,1175.6745190672127,1282.2471583362567,413.88654424486896,57.95570849532677,84.88013766859973,105.6525165889974,,154.50153649338108,,,,,217.36748438904806,399.531386575095,600.0846029779653,759.6519576857634,911.1756460969833,940.273267158474,1041.579165029058,1025.5483372062713,1152.1157226288444,1139.1484267696474,1203.562370311215,1121.280464226278,1139.985498098561,1113.7332787863188,1175.3782544831593,1261.140747472343,1256.5966016253124,1250.542091617274,1303.3535692001706,1355.9045051253752,1386.4935659339908,1355.9837545257237,1384.0156779679003,1371.7049069380182,1430.614813939417,1423.2378807198243,1524.9221243877537,1472.9651363917178,1494.7748717224329,1525.3369284335308,1602.2093408835922,1597.4710964163269,1552.7758736127143,1646.2484041901405,1621.7800820650561,1639.774354627512,1550.7686691492154,1531.3490799755475,1402.5193724949045,1340.0381729554297,1306.6348968738348,1131.3982065590517,1075.0230981140132
